args.agent_parallelism:False
without_agent start with agent
model:/home/xiaoxiang/data/Llama-3.1-8B
0 vllm/config.py scheduler_config.py __init__ max_num_batched_tokens: None
3 vllm/config.py scheduler_config.py __init__ max_num_batched_tokens: 512
INFO 10-28 15:28:30 config.py:1061] Chunked prefill is enabled with max_num_batched_tokens=512.
INFO 10-28 15:28:30 llm_engine.py:238] Initializing an LLM engine (v0.6.3.post2.dev36+g855e0e6f) with config: model='/home/xiaoxiang/data/Llama-3.1-8B', speculative_config=None, tokenizer='/home/xiaoxiang/data/Llama-3.1-8B', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, override_neuron_config=None, rope_scaling=None, rope_theta=None, tokenizer_revision=None, trust_remote_code=False, dtype=torch.bfloat16, max_seq_len=131072, download_dir=None, load_format=LoadFormat.AUTO, tensor_parallel_size=1, pipeline_parallel_size=1, disable_custom_all_reduce=False, quantization=None, enforce_eager=False, kv_cache_dtype=auto, quantization_param_path=None, device_config=cuda, decoding_config=DecodingConfig(guided_decoding_backend='outlines'), observability_config=ObservabilityConfig(otlp_traces_endpoint=None, collect_model_forward_time=False, collect_model_execute_time=False), seed=0, served_model_name=/home/xiaoxiang/data/Llama-3.1-8B, num_scheduler_steps=1, chunked_prefill_enabled=True multi_step_stream_outputs=True, enable_prefix_caching=True, use_async_output_proc=True, use_cached_outputs=False, mm_processor_kwargs=None)
INFO 10-28 15:28:33 model_runner.py:1055] Starting to load model /home/xiaoxiang/data/Llama-3.1-8B...
Loading safetensors checkpoint shards:   0% Completed | 0/4 [00:00<?, ?it/s]
Loading safetensors checkpoint shards:  25% Completed | 1/4 [00:01<00:04,  1.48s/it]
Loading safetensors checkpoint shards:  50% Completed | 2/4 [00:03<00:03,  1.56s/it]
Loading safetensors checkpoint shards:  75% Completed | 3/4 [00:04<00:01,  1.61s/it]
Loading safetensors checkpoint shards: 100% Completed | 4/4 [00:05<00:00,  1.18s/it]
Loading safetensors checkpoint shards: 100% Completed | 4/4 [00:05<00:00,  1.32s/it]

INFO 10-28 15:28:39 model_runner.py:1066] Loading model weights took 14.9888 GB
INFO 10-28 15:28:40 worker.py:260] Memory profiling results: total_gpu_memory=79.15GiB initial_memory_usage=15.50GiB peak_torch_memory=16.16GiB memory_usage_post_profile=15.53Gib non_torch_memory=0.54GiB kv_cache_size=54.53GiB gpu_memory_utilization=0.90
INFO 10-28 15:28:40 gpu_executor.py:122] # GPU blocks: 27921, # CPU blocks: 2048
INFO 10-28 15:28:40 gpu_executor.py:126] Maximum concurrency for 131072 tokens per request: 3.41x
INFO 10-28 15:28:42 model_runner.py:1394] Capturing the model for CUDA graphs. This may lead to unexpected consequences if the model is not static. To run the model in eager mode, set 'enforce_eager=True' or use '--enforce-eager' in the CLI.
INFO 10-28 15:28:42 model_runner.py:1398] CUDA graphs can take additional 1~3 GiB memory per GPU. If you are running out of memory, consider decreasing `gpu_memory_utilization` or enforcing eager mode. You can also reduce the `max_num_seqs` as needed to decrease memory usage.
INFO 10-28 15:28:55 model_runner.py:1522] Graph capturing finished in 13 secs.
/home/xiaoxiang/vllm/agent/agent.py:630: DeprecationWarning: The keyword arguments {'inputs'} are deprecated and will be removed in a future update. Please use the 'prompt' parameter instead.
  warm_up(engine)
/home/xiaoxiang/vllm/agent/agent.py:776: DeprecationWarning: The keyword arguments {'inputs'} are deprecated and will be removed in a future update. Please use the 'prompt' parameter instead.
  without_agent( args, prompts)
INFO 10-28 15:29:06 metrics.py:379] Prefix cache hit rate: GPU: 33.46%, CPU: 0.00%
one step time:0.012651920318603516
one step time:0.012622833251953125
one step time:0.012662410736083984
one step time:0.012668132781982422
one step time:0.012637853622436523
one step time:0.012659311294555664
one step time:0.012642621994018555
one step time:0.012625694274902344
one step time:0.012696981430053711
one step time:0.012651443481445312
one step time:0.012633562088012695
one step time:0.012610673904418945
one step time:0.012636899948120117
one step time:0.012662410736083984
one step time:0.012658357620239258
one step time:0.012766122817993164
one step time:0.012831449508666992
one step time:0.012677192687988281
one step time:0.01278829574584961
one step time:0.01260995864868164
one step time:0.012699127197265625
one step time:0.012649059295654297
one step time:0.012631654739379883
one step time:0.012632131576538086
one step time:0.012665033340454102
one step time:0.012641429901123047
finished[-1]:{'request_id': '0', 'total_duration': 9.985797643661499, 'total_token': 768} and rid:0i0
one step time:0.012600898742675781
finished[-1]:{'request_id': '2', 'total_duration': 9.99794054031372, 'total_token': 768} and rid:2i0
one step time:0.012836933135986328
finished[-1]:{'request_id': '3', 'total_duration': 10.011210203170776, 'total_token': 768} and rid:3i0
len(finished):4
batch:4 and normalized_latency:0.01305089987369266
batch:4 and avg e2e latency:9.240804314613342
