args.agent_parallelism:False
without_agent start with agent
model:/home/xiaoxiang/data/Llama-3.1-8B
0 vllm/config.py scheduler_config.py __init__ max_num_batched_tokens: None
3 vllm/config.py scheduler_config.py __init__ max_num_batched_tokens: 512
INFO 10-28 15:29:18 config.py:1061] Chunked prefill is enabled with max_num_batched_tokens=512.
INFO 10-28 15:29:18 llm_engine.py:238] Initializing an LLM engine (v0.6.3.post2.dev36+g855e0e6f) with config: model='/home/xiaoxiang/data/Llama-3.1-8B', speculative_config=None, tokenizer='/home/xiaoxiang/data/Llama-3.1-8B', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, override_neuron_config=None, rope_scaling=None, rope_theta=None, tokenizer_revision=None, trust_remote_code=False, dtype=torch.bfloat16, max_seq_len=131072, download_dir=None, load_format=LoadFormat.AUTO, tensor_parallel_size=1, pipeline_parallel_size=1, disable_custom_all_reduce=False, quantization=None, enforce_eager=False, kv_cache_dtype=auto, quantization_param_path=None, device_config=cuda, decoding_config=DecodingConfig(guided_decoding_backend='outlines'), observability_config=ObservabilityConfig(otlp_traces_endpoint=None, collect_model_forward_time=False, collect_model_execute_time=False), seed=0, served_model_name=/home/xiaoxiang/data/Llama-3.1-8B, num_scheduler_steps=1, chunked_prefill_enabled=True multi_step_stream_outputs=True, enable_prefix_caching=True, use_async_output_proc=True, use_cached_outputs=False, mm_processor_kwargs=None)
INFO 10-28 15:29:21 model_runner.py:1055] Starting to load model /home/xiaoxiang/data/Llama-3.1-8B...
Loading safetensors checkpoint shards:   0% Completed | 0/4 [00:00<?, ?it/s]
Loading safetensors checkpoint shards:  25% Completed | 1/4 [00:01<00:04,  1.50s/it]
Loading safetensors checkpoint shards:  50% Completed | 2/4 [00:03<00:03,  1.58s/it]
Loading safetensors checkpoint shards:  75% Completed | 3/4 [00:04<00:01,  1.62s/it]
Loading safetensors checkpoint shards: 100% Completed | 4/4 [00:05<00:00,  1.19s/it]
Loading safetensors checkpoint shards: 100% Completed | 4/4 [00:05<00:00,  1.33s/it]

INFO 10-28 15:29:27 model_runner.py:1066] Loading model weights took 14.9888 GB
INFO 10-28 15:29:27 worker.py:260] Memory profiling results: total_gpu_memory=79.15GiB initial_memory_usage=15.50GiB peak_torch_memory=16.16GiB memory_usage_post_profile=15.53Gib non_torch_memory=0.54GiB kv_cache_size=54.53GiB gpu_memory_utilization=0.90
INFO 10-28 15:29:28 gpu_executor.py:122] # GPU blocks: 27921, # CPU blocks: 2048
INFO 10-28 15:29:28 gpu_executor.py:126] Maximum concurrency for 131072 tokens per request: 3.41x
INFO 10-28 15:29:30 model_runner.py:1394] Capturing the model for CUDA graphs. This may lead to unexpected consequences if the model is not static. To run the model in eager mode, set 'enforce_eager=True' or use '--enforce-eager' in the CLI.
INFO 10-28 15:29:30 model_runner.py:1398] CUDA graphs can take additional 1~3 GiB memory per GPU. If you are running out of memory, consider decreasing `gpu_memory_utilization` or enforcing eager mode. You can also reduce the `max_num_seqs` as needed to decrease memory usage.
INFO 10-28 15:29:43 model_runner.py:1522] Graph capturing finished in 14 secs.
/home/xiaoxiang/vllm/agent/agent.py:630: DeprecationWarning: The keyword arguments {'inputs'} are deprecated and will be removed in a future update. Please use the 'prompt' parameter instead.
  warm_up(engine)
/home/xiaoxiang/vllm/agent/agent.py:776: DeprecationWarning: The keyword arguments {'inputs'} are deprecated and will be removed in a future update. Please use the 'prompt' parameter instead.
  without_agent( args, prompts)
one step time:0.01313924789428711
one step time:0.013054370880126953
one step time:0.013132810592651367
one step time:0.013077020645141602
one step time:0.013134241104125977
one step time:0.013190507888793945
one step time:0.013116598129272461
one step time:0.013121366500854492
one step time:0.013089656829833984
one step time:0.013168096542358398
one step time:0.013127803802490234
one step time:0.013106346130371094
one step time:0.01314854621887207
one step time:0.013129949569702148
one step time:0.013126611709594727
one step time:0.013154745101928711
one step time:0.013175487518310547
one step time:0.013118505477905273
one step time:0.013137578964233398
one step time:0.013178110122680664
one step time:0.013140439987182617
one step time:0.013090133666992188
one step time:0.013087272644042969
one step time:0.013117074966430664
one step time:0.013097763061523438
one step time:0.013200044631958008
one step time:0.013189554214477539
one step time:0.013092041015625
one step time:0.01312708854675293
one step time:0.013139486312866211
one step time:0.013173580169677734
one step time:0.01324319839477539
one step time:0.013235807418823242
one step time:0.01316976547241211
one step time:0.013314008712768555
one step time:0.013224601745605469
one step time:0.013238668441772461
one step time:0.013137340545654297
one step time:0.013132810592651367
one step time:0.013175010681152344
one step time:0.01318979263305664
one step time:0.01324319839477539
one step time:0.01313161849975586
one step time:0.013207674026489258
one step time:0.013175010681152344
one step time:0.013149499893188477
one step time:0.013192415237426758
one step time:0.013222217559814453
one step time:0.013224124908447266
one step time:0.01316976547241211
one step time:0.01319575309753418
one step time:0.013129949569702148
one step time:0.013185501098632812
one step time:0.013144969940185547
one step time:0.013138771057128906
one step time:0.013123273849487305
one step time:0.01327061653137207
one step time:0.013180255889892578
one step time:0.013138532638549805
one step time:0.013134479522705078
one step time:0.01318049430847168
one step time:0.013161659240722656
one step time:0.013174772262573242
one step time:0.01321101188659668
finished[-1]:{'request_id': '4', 'total_duration': 10.581753253936768, 'total_token': 768} and rid:4i0
one step time:0.013115882873535156
finished[-1]:{'request_id': '3', 'total_duration': 10.59470796585083, 'total_token': 768} and rid:3i0
one step time:0.013097524642944336
finished[-1]:{'request_id': '5', 'total_duration': 10.607369422912598, 'total_token': 768} and rid:5i0
one step time:0.013559341430664062
finished[-1]:{'request_id': '7', 'total_duration': 10.620069742202759, 'total_token': 768} and rid:7i0
one step time:0.013919591903686523
one step time:0.012708902359008789
finished[-1]:{'request_id': '2', 'total_duration': 10.648236274719238, 'total_token': 768} and rid:2i0
one step time:0.012694597244262695
finished[-1]:{'request_id': '0', 'total_duration': 10.659424781799316, 'total_token': 768} and rid:0i0
len(finished):8
batch:8 and normalized_latency:0.013870721920766178
batch:8 and avg e2e latency:9.555899739265442
